단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,계약일자,alpha,경도,위도
롯데캐슬쥬피터,172.33,5,2003,서운로6길 15-13,6.93449376826248,17,2020-12-23,0.8666666666666667,127.030057118635,37.486288852851
포스시티,14.29,16,2014,경인로20길 6,6.388261450536632,6,2020-12-23,1.0,126.843376566816,37.4954038170325
상지리츠빌9차,200.88,5,2004,압구정로77길 27,7.236259345954173,16,2020-12-23,1.0,127.047889941387,37.5268977545178
다성이즈빌(349-1),18.16,3,2012,천중로 200,6.581146136016096,8,2020-12-23,1.0,127.142556499397,37.5407002551692
화양타워,105.04,13,1999,능동로19길 47,6.501909291036955,21,2020-12-23,0.9000000000000001,127.071167720264,37.5470142780625
두산1,84.87,15,1993,사가정로41길 9,6.641021874896189,27,2020-12-23,0.40874628412503383,127.083995627911,37.5817146496914
반포TS프리우스,134.63,3,2005,서래로8길 30,6.961052061592254,15,2020-12-23,1.0,127.000098951234,37.4983446398664
현대홈타운2차,76.07,12,2005,장한로26다길 84,6.906834650259259,15,2020-12-23,1.0,127.071720138684,37.5688266327284
금성파크A동,48.98,4,2003,노해로62길 61,5.819703608364651,17,2020-12-23,1.0,127.038354952808,37.6486290367013
"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,13,1984,영동대로 230,7.875929519508748,36,2020-12-23,0.0,127.068471209933,37.5009601493207
삼익,84.96,2,1999,독산로50길 89,6.397400354212834,21,2020-12-23,1.0,126.909126305021,37.4637563637838
현대3,84.55,3,1995,우이천로38가길 32,6.277074693407868,25,2020-12-23,0.33333333333333326,127.021422016973,37.6521958138418
가락우성2,46.81,4,2000,중대로12길 35,7.392391763956489,20,2020-12-23,1.0,127.125471424252,37.4920155636208
송파와이즈더샵,96.7562,6,2016,위례광장로 270,7.471359303488377,4,2020-12-23,1.0,127.14372351448,37.4770954347659
현대,60.0,6,2000,통일로 246-9,7.28493521787821,20,2020-12-23,1.0,126.958500387499,37.575169172381
녹번역센트레빌,59.92,18,2013,백련산로 160,7.145478280059504,7,2020-12-23,1.0,126.925920084826,37.5983345031022
로얄카운티-3,130.93,3,2007,백범로79다길 35,6.760480268454816,13,2020-12-23,1.0,126.966896945322,37.5415407549525
"우장산아이파크,이편한세상",101.65,9,2008,강서로 266,7.1988746246438335,12,2020-12-23,1.0,126.840980606494,37.5482625768732
진주,118.94,6,1981,올림픽로 399,7.670399659862116,39,2020-12-23,0.0,,
우성,42.15,7,2002,강서로17나길 33-17,6.056892352430437,18,2020-12-23,0.8,126.842826742948,37.5335983168863
반포센트럴자이,84.94,13,2020,반포대로 310-6,8.195909937070587,0,2020-12-23,1.0,127.002352693423,37.5064734003222
삼진,81.87,5,1995,양재대로91나길 44,6.661505738953452,25,2020-12-23,0.46789248700960057,127.131589565167,37.5267901872905
남산정은스카이,84.841,12,2005,다산로 56,7.020853254062686,15,2020-12-23,1.0,127.007609635753,37.5484962686196
현대파크빌,59.76,11,2000,아차산로 549,7.609068491088285,20,2020-12-23,1.0,127.101744170173,37.5433581625122
방주기픈샘2,84.99,4,2007,중앙로55길 59,6.202891294754971,13,2020-12-23,1.0,126.842483672273,37.5255961625675
신일해피트리,69.66,7,2004,중앙로29길 64,6.671462199276752,16,2020-12-23,1.0,126.848732242397,37.5175025209154
사가정센트럴아이파크,114.93,3,2020,동일로92길 40,7.126276661861377,0,2020-12-23,1.0,127.080375944624,37.5818929536315
서초힐스,59.91,14,2012,양재대로2길 90,7.678592724025896,8,2020-12-23,1.0,127.017570531118,37.4576052707213
요진와이시티미니,17.47,7,2012,역삼로25길 21,7.266145979704373,8,2020-12-23,1.0,127.039302207331,37.4975231419043
상지리츠빌(1),201.67,11,2002,명달로11길 31,6.924132559968795,18,2020-12-23,0.8,127.00228094902,37.4828687318026
유원서초,84.87,13,1993,서초중앙로24길 43,7.659591455890761,27,2020-12-23,0.5169925001442311,127.018985138118,37.4959475181655
대우파크빌,169.55,3,1999,시루봉로2길 80,6.008713915007749,21,2020-12-23,1.0,127.032329191857,37.6553547866706
우남푸르미아,117.15,13,2005,봉화산로56길 51,6.526326748702214,15,2020-12-23,1.0,127.098961382584,37.6060884746945
세진아파트,89.35,2,2004,오목로 30,6.104073491490636,16,2020-12-23,1.0,126.841140867845,37.5215822038381
e편한세상서울대입구1단지,59.9,2,2019,청룡10길 45,7.400046252531306,1,2020-12-23,1.0,126.943055742779,37.4772309328484
현대(고려)아파트,59.28,3,1999,동일로176길 39-12,6.684105526695336,21,2020-12-23,0.9509775004326938,127.077088875853,37.6209325373328
방배아크로리버,124.569,7,2004,방배중앙로 207-10,6.52554675622167,16,2020-12-23,1.0,126.984586960421,37.4980673858774
힐탑트레져1동,208.88,5,2003,유엔빌리지길 200-16,7.218484534859914,17,2020-12-23,1.0,127.013595374316,37.5384694991632
우솔마을서초리슈빌S아파트,31.159,4,2014,양재대로2길 100-11,7.065964411509196,6,2020-12-23,1.0,127.016254660862,37.4564477478347
방배신동아럭스빌,164.79,5,2003,방배로1길 9,6.93888178000976,17,2020-12-24,1.0,127.000711440364,37.4754745286716
경남1,59.92,16,1998,경인로47길 150,6.702475252632275,22,2020-12-24,0.9867839248376248,126.862525433514,37.505814351751
원다벨라빌,84.0152,1,2001,우장산로6길 21,6.418339351797469,19,2020-12-24,1.0,126.84056365542,37.5536037580877
그랜드(B동),58.48,5,2003,연희로39길 26-7,6.037743581091295,17,2020-12-24,1.0,126.934090613144,37.5874954622768
두원프라자,120.95,8,1996,도봉로 157,6.09765150909384,24,2020-12-24,0.4643856189774723,127.027002345032,37.6227592161358
청운현대,129.76,3,2000,자하문로33길 43,6.870382425917335,20,2020-12-24,0.9357849740192015,126.966930414705,37.5861486417138
은하수드림필,60.27,7,2006,천호대로89길 30,6.700741109597811,14,2020-12-24,1.0,127.069116799927,37.5630691100573
휘경SK뷰,84.31,23,2019,휘경로 60,7.3213711616460335,1,2020-12-24,1.0,127.064897703345,37.593701245652
그랜드아이파크,181.17,5,2010,화곡로 347,6.381148296456124,10,2020-12-24,1.0,126.85129237152,37.5548351849155
르트랑시망,135.17,3,2008,평창25길 4,6.659932986402522,12,2020-12-24,1.0,126.974828243626,37.6101510105508
길성그랑프리텔,57.97,11,2002,방화대로 319,7.014494867432222,18,2020-12-24,1.0,126.816286169261,37.5691581356764
길성그랑프리텔아파트,83.893,9,2003,동일로191가길 66,6.637096185007272,17,2020-12-24,0.8666666666666667,127.070765849734,37.6280596110069
트리마제,69.7244,22,2017,왕십리로 16,7.961522317288497,3,2020-12-24,1.0,127.044671518265,37.5392578661678
현대,59.36,2,1987,천호옛12길 27,6.831467865355483,33,2020-12-24,0.0,127.127145762546,37.5351542701514
대우그린,59.97,15,2000,덕릉로 371,7.033418546977825,20,2020-12-24,1.0,127.049639072392,37.6461136071803
한일,73.05,4,2004,목동중앙본로5길 20,6.349507480316139,16,2020-12-24,1.0,126.868163095445,37.5390877569288
KCC엠파이어리버,156.13,19,2006,양화로 26,6.677347851033745,14,2020-12-24,1.0,126.912136744207,37.5483101139957
건양하늘터,84.78,1,2006,혜화로9길 28,6.89851241190096,14,2020-12-24,1.0,126.997840959777,37.587928390347
태천해오름15차,84.25,1,2003,성안로 54,6.057485648205776,17,2020-12-24,1.0,127.131373040474,37.5285353975173
신반포25,117.06,13,1984,잠원로 136,7.7049807593555615,36,2020-12-24,0.0,127.009381568014,37.5153023542922
공덕더샵,84.99,8,2018,백범로 170,7.595120391394675,2,2020-12-24,1.0,126.949280900696,37.5442689460504
번동금호어울림,84.93,19,1998,오현로31길 85-7,6.543465335095939,22,2020-12-24,1.0,127.035732526464,37.6306779199444
강변현대,84.94,9,1994,둘레11길 1,7.712834226257498,26,2020-12-24,0.3999999999999999,127.050825417873,37.5365295818816
양지빌라트,84.87,1,2000,승방1길 38,6.535661359238362,20,2020-12-24,0.6666666666666667,126.98117315202,37.472623496453
아크로리버,132.0263,6,2004,구의강변로 64,6.524563804147925,16,2020-12-24,1.0,127.092583672192,37.5358285666892
노들,227.07,4,1974,이촌로64길 20,6.545091972019918,46,2020-12-24,0.0,126.969941052307,37.5201901791175
강촌,84.85,4,1998,이촌로87길 14,7.665367318567728,22,2020-12-24,1.0,126.980070508891,37.5193185298828
태승훼밀리,84.4,4,2008,선유서로34길 6,6.866637032052664,12,2020-12-24,1.0,126.887187536559,37.5265560740145
구의현대6단지,84.92,14,1994,구의강변로 94,7.3023275490985595,26,2020-12-24,0.8279271154171932,127.095065017619,37.538139372561
예성그린캐슬1차,84.81,2,2003,남현7길 20,6.944678633086735,17,2020-12-24,1.0,126.976815618853,37.4732618984874
서울숲리버그린동아아파트,114.86,24,2003,고산자로4길 34,7.157869459325862,17,2020-12-24,1.0,127.036859978442,37.5526533730412
삼성쉐르빌,144.51,22,2001,구의강변로 106,6.945041863768154,19,2020-12-24,1.0,127.09489656845,37.53985699394
롯데캐슬위너,84.94,12,2005,목동중앙북로 38,7.210742282460262,15,2020-12-24,1.0,126.866954843863,37.5479038468127
상림마을7단지아이파크(719~729동)BL1-13,167.62,14,2008,진관4로 48-50,6.486536132103793,12,2020-12-24,1.0,126.929208795549,37.643204075778
상계주공10(고층),59.2,5,1988,노원로 564,6.953968122137269,32,2020-12-24,0.0,127.05612466376,37.6616521070339
백련산힐스테이트1차,114.66,11,2011,백련산로2길 19,6.843274899069618,9,2020-12-24,1.0,126.925269500776,37.5924768384074
제일,45.3,5,2004,후암로48길 16,6.808020313197456,16,2020-12-24,0.9333333333333333,126.977115464147,37.5527828682535
대림서초리시온,49.79,13,2003,서초중앙로22길 25,6.951184836909473,17,2020-12-24,1.0,127.015430187136,37.4934680144084
신반포22,117.15,2,1983,잠원로 86,7.685563659186759,37,2020-12-25,0.0,,
푸른솔,71.82,6,2007,역말로 84-6,6.13009985165068,13,2020-12-25,1.0,126.919599179223,37.6068076031356
마포자이2차,118.79,25,2014,서강대길 40,7.428715417228726,6,2020-12-25,1.0,126.941169713609,37.5491900433435
신일해피트리2차(567),84.83,10,2005,천호대로77가길 27,6.819961282536095,15,2020-12-25,1.0,127.06354318877,37.5640778433071
찬누리,29.93,9,2016,월정로20길 78,6.489512592861472,4,2020-12-25,1.0,126.843026633129,37.5298331218992
태승훼밀리,116.78,10,2008,선유서로34길 6,6.8014238062842685,12,2020-12-25,1.0,126.887187536559,37.5265560740145
예지팰리스50차,81.88,6,2008,목동로27길 15,6.62963490323414,12,2020-12-25,1.0,126.862271053046,37.5283527314298
우성1,59.91,7,1988,뚝섬로41길 20,7.399879321556876,32,2020-12-25,0.0,127.075652041243,37.5345768836952
우공101동,83.97,6,2004,갈현로3길 33-7,6.27278487595886,16,2020-12-25,0.9333333333333333,126.906619743837,37.6001569398784
(718-10)옥천빌라,50.04,4,1999,구로동로13길 30,6.108447902593801,21,2020-12-25,0.8422064766172814,126.883285440647,37.4873457890093
길훈,84.8,9,1999,양천로65길 45,6.895295906889456,21,2020-12-25,0.9000000000000001,126.867748076399,37.5556715172635
우성1,73.18,13,1992,신도림로 110,7.163432953890774,28,2020-12-25,0.30566416671474367,126.8859130274,37.5116160440762
삼익,61.19,5,1976,둘레19길 12,7.86267570372792,44,2020-12-25,0.0,127.058080981626,37.5355645083835
삼형아파트,99.63,6,2002,새말로 139,6.656569891284674,18,2020-12-25,0.8,127.129356842445,37.4837311154274
양평벽산블루밍,59.58,4,1990,선유서로21길 19,7.036997526643351,30,2020-12-25,0.0,126.882683033951,37.5223063446783
두산,59.97,13,1994,동일로241길 53,6.745736474526044,26,2020-12-25,0.5076473229410138,127.052913393102,37.6780189926554
진명비베레,12.1072,5,2012,동일로190길 7,6.493396503703853,8,2020-12-25,1.0,127.073688076095,37.6253891901965
아크로리버하임,72.951,17,2019,현충로 52,7.838323121166431,1,2020-12-25,1.0,126.962204212791,37.5096317962488
한신잠실코아,64.08,10,1988,올림픽로35가길 11,7.448103342014449,32,2020-12-25,0.0,127.104060465697,37.5163298028991
서울숲행당푸르지오,84.81,6,2011,고산자로 177,7.3726165970469575,9,2020-12-25,1.0,127.033577643563,37.5557304486542
우림루미아트,84.5,5,2004,양재대로101길 46,6.779114696342722,16,2020-12-26,1.0,127.135319625038,37.5328933169486
포레스트힐시티,15.21,18,2018,청계천로 443,7.1035729047952145,2,2020-12-26,1.0,127.026522468656,37.5712774953101
현대성우주상복합아파트,150.85,6,2002,강남대로61길 23,6.98521951418383,18,2020-12-26,1.0,127.024347163495,37.4982153593758
삼익,89.12,12,1982,효령로34길 79,7.576826802017692,38,2020-12-26,0.0,,
서초자이,116.85,18,2006,효령로68길 81,7.391253242519751,14,2020-12-26,1.0,127.020673109863,37.4851864115381
송파자연채,65.56,2,2008,성내천로 133,6.6950814386586295,12,2020-12-26,1.0,127.143628386474,37.4995119781929
마천동금호타운1,84.92,6,1998,마천로57길 16,7.091018455431353,22,2020-12-26,0.5333333333333334,127.153369488514,37.4946881823838
해주,79.3,15,2001,곰달래로2길 32,6.118036088797445,19,2020-12-26,1.0,126.834641116308,37.5270590298862
중명하니빌,28.58,4,1997,남부순환로365길 5,7.0515556679468965,23,2020-12-26,0.8883828151467741,127.038984502447,37.4859023248252
진흥아리엘,84.9713,3,2004,사당로16아길 43,6.713936968615606,16,2020-12-26,1.0,126.969329448957,37.4805619744721
코오롱오투빌2,59.95,14,2002,양천로62길 41,7.048350902105873,18,2020-12-26,1.0,126.859990044713,37.5558425017385
쌍용플래티넘노블,123.9,23,2006,공원로 40,6.610069067396081,14,2020-12-26,1.0,126.89135478391,37.5011160902485
하이페리온,184.31,10,2004,도곡로4길 31,7.080207886235106,16,2020-12-26,1.0,127.034768297935,37.4885895457311
경남아너스빌,74.08,1,2007,봉화산로56길 112,6.724893619555555,13,2020-12-26,1.0,127.096877609532,37.6040134222925
강변그대가리버뷰,84.99,7,2007,올림픽로89길 57,7.31725194039122,13,2020-12-26,1.0,127.122854644957,37.5478687579557
대동아파트,59.83,3,1999,동일로175길 38,6.757829879249887,21,2020-12-26,1.0,127.072469740169,37.6198871655597
신내아트빌,119.59,5,1997,용마산로125가길 42,6.025658722576066,23,2020-12-26,0.9116078056419875,127.098332062469,37.6051498091341
경남아너스빌,84.98,11,2007,봉화산로56길 112,6.7489259061561,13,2020-12-26,1.0,127.096877609532,37.6040134222925
래미안목동아델리체(101동~118동),59.98,26,2021,중앙로43길 14,7.719018884099704,-1,2020-12-26,1.0,126.851340568488,37.5204176021651
상림마을8단지롯데캐슬(810~820동)BL1-1,101.61,7,2008,진관4로 17,6.950052417596415,12,2020-12-26,1.0,126.922900461734,37.6436459287601
한남아이파크애비뉴,47.8105,5,2017,독서당로 46,7.5178468128138505,3,2020-12-26,1.0,127.007257834517,37.532381186051
신월성원,59.94,6,1996,곰달래로2길 16,6.264398762925207,24,2020-12-26,0.9715961990255142,126.834316843133,37.5279474128439
현대홈타운아파트,83.76,7,1999,신도림로19길 16,7.049342720764796,21,2020-12-26,0.8422064766172814,126.884616872481,37.5115820786241
상계주공4(고층),59.28,14,1988,동일로214길 21,7.102149417010361,32,2020-12-26,0.0,127.062759447938,37.6504328878085
태경크레앙스(101동),80.67,2,2004,희우정로17길 9,6.861193941886937,16,2020-12-26,1.0,126.900809120889,37.5543285476221
비콘드림힐3,84.978,13,2005,상계로1길 82-14,6.834810731988845,15,2020-12-26,1.0,127.061779785722,37.6591458137172
신세계(697-5),84.7,9,2001,강서로47다길 10-3,6.506413888057835,19,2020-12-26,1.0,126.833975745127,37.5520876709209
푸른마을(B),59.37,3,2001,동호로11마길 32,5.844391116843916,19,2020-12-26,1.0,127.005960591816,37.5509000472383
이문2차푸르지오,84.98,14,2007,한천로58길 181,6.843608930091641,13,2020-12-26,1.0,127.070600946987,37.6042603773558
대림e-편한세상1,164.38,9,2003,서초대로34길 34,7.286213381603774,17,2020-12-26,1.0,126.99901481766,37.487246659478
이펜하우스3단지,59.93,12,2011,신정이펜1로 50,7.00876796170386,9,2020-12-26,1.0,126.829357473807,37.5133510578131
(743-6),41.35,5,1996,구로동로22길 54,6.114206381372978,24,2020-12-26,0.3999999999999999,126.887294274543,37.4889796037745
월드메르디앙3,84.95,6,2003,목동동로 270,7.5282874638911625,17,2020-12-26,1.0,126.875952889987,37.5251707808774
삼성서초가든스위트,164.73,2,2000,서운로 122,7.386943817804945,20,2020-12-26,0.6666666666666667,127.025950372638,37.494550443815
파라다이스(477-7),56.32,7,2004,효령로4길 13,7.2587322018062315,16,2020-12-26,0.9333333333333333,126.987563284336,37.476954325441
상림마을8단지롯데캐슬(821~830동)BL1-12,84.83,1,2008,진관3로 70,6.849132659836376,12,2020-12-26,1.0,126.923141080933,37.6422598317106
미켈란107,83.0,15,2003,영동대로 602,7.564088486419366,17,2020-12-26,1.0,127.060483947525,37.5147215906749
오류동삼전솔하임,31.724,7,2020,경인로 187,6.564197095971438,0,2020-12-26,1.0,126.841791274363,37.4956124499427
잠원현대훼밀리,84.52,15,1997,신반포로 261,7.717791158394768,23,2020-12-26,0.9116078056419875,127.012637661592,37.5087788699122
우창프라자,95.76,11,1994,천호대로 295,6.334894264296693,26,2020-12-26,0.42265666685897485,127.053852977095,37.5664577767003
웨스트빌,68.647,4,2004,목동중앙본로 50-12,6.773122409872294,16,2020-12-26,1.0,126.869522255295,37.5399856708607
강일리버파크3단지,84.53,7,2009,아리수로93길 40,7.161996660270445,11,2020-12-26,1.0,127.175106641578,37.5655171416703
베로니스,52.58,6,2020,화랑로1길 7,7.002408235358733,0,2020-12-26,1.0,127.033422871425,37.6034545182574
목동신시가지7,64.4,1,1986,목동로 212,7.878440082922091,34,2020-12-26,0.0,126.867093197507,37.5292498871965
진흥아파트,109.31,4,1984,학동로 513,7.640717635067398,36,2020-12-26,0.0,127.054216748317,37.5200198304195
상계주공11(고층),59.39,9,1988,동일로227길 85,6.93450328112768,32,2020-12-26,0.0,127.052270278334,37.6665061107332
동성3,84.08,3,1997,신내로 110,6.603120937458533,23,2020-12-26,1.0,127.096294599887,37.6097999635226
