단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,구,계약일자,계약년월,alpha,경도,위도
삼성동신도브래뉴,120.432,8,2010,삼성로103길 12,6.336177705866068,4,강남구,2014-09-17,201409,0.8666666666666667,127.053410791714,37.5103690964957
개포주공1단지,50.64,3,1982,개포로 310,7.425664757636532,32,강남구,2014-09-17,201409,0.0,127.057847776427,37.4802867173431
우성리빙텔,120.21,15,1996,언주로30길 27,6.358401933178733,18,강남구,2014-09-17,201409,0.4,127.052589523324,37.4884226678469
석탑아파트101동,59.43,1,1996,학동로 412,6.734979135031714,18,강남구,2014-09-17,201409,0.4,127.044965038614,37.51741540077
진흥아파트,180.67,13,1984,학동로87길 9,6.881567111234453,30,강남구,2014-09-17,201409,0.0,127.051691940473,37.520386138894
개포우성1,158.54,4,1983,선릉로 120,7.154954330614915,31,강남구,2014-09-17,201409,0.0,127.057979748729,37.4915930435874
SK허브프리모,67.57,11,2006,강남대로 240,6.569950202474608,8,강남구,2014-09-17,201409,0.7333333333333334,127.034429700831,37.4852596091178
한신엠비씨,117.57,12,1988,논현로 205,6.632722865984941,26,강남구,2014-09-17,201409,0.1333333333333333,127.040618203989,37.487947873686
우정에쉐르3,66.31,6,2004,언주로86길 25,6.402294017715297,10,강남구,2014-09-17,201409,0.6666666666666667,127.045130245839,37.5024828995605
한신엠비씨,84.74,15,1988,논현로 205,6.7066124399795815,26,강남구,2014-09-17,201409,0.1333333333333333,127.040618203989,37.487947873686
강남데시앙포레,101.33,13,2014,광평로34길 55,6.6912020234919725,0,강남구,2014-09-17,201409,1.0,127.092172324649,37.4808560783316
우정에쉐르멤버스,36.19,4,2004,선릉로87길 14,6.71011948721514,10,강남구,2014-09-17,201409,0.6666666666666667,127.048338094575,37.5031158483353
동부센트레빌,121.74,13,2005,선릉로 206,7.259159250414138,9,강남구,2014-09-17,201409,1.0,127.055641674701,37.4914644228405
현대까르띠에710,149.7,23,2001,언주로86길 12,6.875855729977129,13,강남구,2014-09-17,201409,0.5666666666666667,127.044956522424,37.5017083711733
삼익대청아파트,51.12,5,1992,개포로109길 21,6.915161276582548,22,강남구,2014-09-18,201409,0.2666666666666667,127.077191033018,37.4956264931259
상아3,126.75,7,1983,삼성로 629,6.970813414949274,31,강남구,2014-09-18,201409,0.0,127.051319226082,37.5157864094542
개포우성3차,161.0,12,1984,개포로 307,6.693885364453257,30,강남구,2014-09-18,201409,0.0,127.056092038196,37.4846310565134
삼성동브라운스톤레전드,219.48,12,2009,선릉로 660,6.814811533339399,5,강남구,2014-09-18,201409,0.8333333333333334,127.042332457469,37.5155511161052
롯데캐슬,123.04,5,2002,삼성로85길 11,6.7004159592128945,12,강남구,2014-09-18,201409,0.6,127.056186481052,37.5045993053356
아이파크,145.046,21,2004,영동대로 640,7.390289859636818,10,강남구,2014-09-18,201409,1.0,127.059549285144,37.5183982498328
한보미도맨션2,84.96,7,1985,삼성로 150,7.138403555950415,29,강남구,2014-09-18,201409,0.033333333333333326,127.068564672209,37.4956953356085
대치현대,114.59,7,1999,삼성로64길 5,6.857742620772924,15,강남구,2014-09-18,201409,1.0,127.060513822972,37.5004474963781
현대그린1,84.93,5,2006,논현로51길 25,6.6631298388520275,8,강남구,2014-09-18,201409,1.0,127.039533410678,37.4890474712049
현대아파트101동,114.837,4,1999,학동로64길 14,6.798970535602114,15,강남구,2014-09-19,201409,0.5,127.044423026678,37.5167185896008
한보미도맨션2,190.47,1,1985,삼성로 150,6.9157559491594505,29,강남구,2014-09-19,201409,0.033333333333333326,127.068564672209,37.4956953356085
개포주공5단지,83.17,5,1983,삼성로4길 17,7.087026217266088,31,강남구,2014-09-19,201409,0.0,127.06903483437,37.4879144140576
대우유로카운티,121.48,7,2004,도산대로92길 10,6.790136865928809,10,강남구,2014-09-19,201409,0.6666666666666667,127.049765767423,37.5236832844506
신동아(22),35.73,3,1997,강남대로146길 28,6.85812513156298,17,강남구,2014-09-19,201409,0.43333333333333335,127.023030453954,37.5150254952533
마일스디오빌,36.29,13,2004,학동로 165,6.750200262242305,10,강남구,2014-09-19,201409,1.0,127.02897846584,37.5138611699241
강남상가,130.61,6,1974,압구정로2길 46,5.864180891881802,40,강남구,2014-09-19,201409,0.0,127.020691646267,37.5187672551656
동현아파트1~6,150.04,8,1985,언주로146길 18,6.531582341998086,29,강남구,2014-09-19,201409,0.033333333333333326,127.037495479745,37.5202259846506
경남논현,59.56,7,1996,언주로116길 12,6.66451523584118,18,강남구,2014-09-19,201409,0.4,127.038181433942,37.5106666561173
동양파라곤,197.4675,5,2006,학동로97길 31,7.256970868313218,8,강남구,2014-09-19,201409,0.7333333333333334,127.054548840417,37.5213802819212
리갈팰리스,184.63,3,2007,도산대로35길 46,6.434333584937735,7,강남구,2014-09-19,201409,0.7666666666666666,127.03072000986,37.5237486995211
그랜빌캐슬,143.87,4,2003,남부순환로379길 35,6.8804875875425,11,강남구,2014-09-19,201409,0.6333333333333333,127.044788194455,37.4887535793854
역삼I'PARK,130.156,4,2006,역삼로 307,6.962645465057698,8,강남구,2014-09-19,201409,0.7333333333333334,127.044876444798,37.4990489022234
래미안펜타빌,138.54,6,2007,역삼로 309,6.828626450307295,7,강남구,2014-09-19,201409,0.7666666666666666,127.046905010952,37.500299161164
도곡렉슬,84.9231,20,2006,선릉로 221,7.143499985435257,8,강남구,2014-09-19,201409,1.0,127.049734781209,37.4942068396456
한보미도맨션2,115.05,1,1985,삼성로 150,7.018317366836037,29,강남구,2014-09-20,201409,0.033333333333333326,127.068564672209,37.4956953356085
대림아크로빌,130.545,28,2002,언주로30길 13,6.675608896777974,12,강남구,2014-09-20,201409,0.9509775004326936,127.050686658826,37.4881276085659
한양5,100.5,13,1979,압구정로 401,7.125911288785308,35,강남구,2014-09-20,201409,0.0,127.04210755937,37.529387893826
역삼래미안,80.87,2,2005,선릉로69길 19,7.014722022204671,9,강남구,2014-09-20,201409,0.7,127.050691041401,37.4981263526043
주공2,61.75,4,1982,선릉로 8,7.239008599727558,32,강남구,2014-09-20,201409,0.0,127.064153382762,37.480057578933
동부센트레빌,84.97,3,1998,선릉로 423,6.782945139502997,16,강남구,2014-09-20,201409,0.4666666666666667,127.04944160406,37.5025030682175
주공2,53.61,2,1982,선릉로 8,7.2954675136097125,32,강남구,2014-09-20,201409,0.0,127.064153382762,37.480057578933
한티(933-35),110.66,5,2004,삼성로63길 37,6.11331584694032,10,강남구,2014-09-20,201409,0.6666666666666667,127.057288442456,37.4990554284115
주공2,25.43,1,1982,선릉로 8,7.474033838969048,32,강남구,2014-09-20,201409,0.0,127.064153382762,37.480057578933
개나리SK뷰,127.27,9,2012,역삼로 315-1,7.130348667198413,2,강남구,2014-09-20,201409,0.9333333333333333,127.050071033953,37.5005684337476
도곡지웰카운티102동,110.68,2,2010,남부순환로373길 9,6.806282310051503,4,강남구,2014-09-20,201409,0.8666666666666667,127.043540992247,37.4867867849012
청담대림이-편한세상,98.47,2,2002,학동로77길 27,6.78391146437701,12,강남구,2014-09-20,201409,0.6,127.047788927028,37.5208848658812
개나리래미안,129.96,8,2006,역삼로 306,6.930877696402991,8,강남구,2014-09-20,201409,0.7333333333333334,127.046959597261,37.4989772734253
삼성동중앙하이츠빌리지,84.87,6,2004,학동로68길 30,7.061754455135142,10,강남구,2014-09-20,201409,0.6666666666666667,127.046509909248,37.5165797525495
"현대10차(201,202동)",108.15,8,1982,압구정로29길 69,7.1287698897967795,32,강남구,2014-09-20,201409,0.0,127.025108957864,37.5310864337439
아카데미스위트1,83.0,15,2004,언주로30길 21,6.7084223763616455,10,강남구,2014-09-20,201409,1.0,127.052014632509,37.4888657676631
대림역삼,84.96,3,1997,언주로 316,6.589478085952154,17,강남구,2014-09-20,201409,0.43333333333333335,127.046284915927,37.496232263246
역삼예명,54.9,5,2001,봉은사로34길 53,6.3926704458567505,13,강남구,2014-09-20,201409,0.5666666666666667,127.038454718134,37.5049746493555
강남서해그랑블,70.57,7,2012,논현로63길 16,6.563173159397544,2,강남구,2014-09-20,201409,0.9333333333333333,127.039114558338,37.4928940114283
삼성동한솔아파트,85.0,5,1998,학동로64길 7,6.7417701415078755,16,강남구,2014-09-20,201409,0.7396491670032062,127.045438795789,37.5176478585343
수서한아름,129.45,7,1993,광평로51길 22,6.494145855932287,21,강남구,2014-09-20,201409,0.30000000000000004,127.103957177072,37.4902172303572
도곡렉슬,59.9818,14,2006,선릉로 221,7.195740730782112,8,강남구,2014-09-20,201409,0.7333333333333334,127.049734781209,37.4942068396456
개나리래미안,59.93,12,2006,역삼로 306,7.132066178048354,8,강남구,2014-09-20,201409,0.7333333333333334,127.046959597261,37.4989772734253
동부센트레빌,84.9875,11,2003,언주로116길 6,6.809056513983243,11,강남구,2014-09-21,201409,0.6333333333333333,127.037183296518,37.5104798359114
수서,49.68,13,1992,양재대로55길 12,6.670829588153331,22,강남구,2014-09-21,201409,0.2666666666666667,127.089707610517,37.4936295805412
상지리츠빌4B,177.28,5,2000,압구정로77길 39,6.805198690657045,14,강남구,2014-09-21,201409,0.5333333333333333,127.048058927989,37.5277328245039
한보미도맨션1,191.07,3,1983,삼성로 150,7.088837429484992,31,강남구,2014-09-21,201409,0.0,127.068564672209,37.4956953356085
동양파라곤,157.41,3,2004,언주로130길 30,7.002193007113186,10,강남구,2014-09-21,201409,0.6666666666666667,127.038268406315,37.5150856927028
삼성청담아파트,59.99,11,1999,학동로 405,6.907921959539236,15,강남구,2014-09-22,201409,0.5,127.04223600519,37.5178177150654
서광아파트,59.67,5,1998,선릉로130길 19,6.9778089808078185,16,강남구,2014-09-22,201409,0.7396491670032062,127.042937103599,37.5170321477204
목련타운,134.71,6,1993,광평로19길 15,6.824912524876697,21,강남구,2014-09-22,201409,0.30000000000000004,127.084797907539,37.485530536641
현대아파트101동,84.87,4,1999,학동로64길 14,6.885475212797149,15,강남구,2014-09-22,201409,0.5,127.044423026678,37.5167185896008
역삼래미안,59.4,17,2005,선릉로69길 19,7.081906625516065,9,강남구,2014-09-22,201409,1.0,127.050691041401,37.4981263526043
개포주공7단지,60.76,7,1983,개포로 516,7.056436311072788,31,강남구,2014-09-22,201409,0.0,127.070871480537,37.4891406792843
청구아파트,84.99,3,1992,영동대로128길 5,6.85347886089612,22,강남구,2014-09-22,201409,0.422656666858975,127.058156132905,37.520148872145
역삼디오슈페리움,46.9,19,2006,강남대로 324,6.52547350632963,8,강남구,2014-09-22,201409,0.7333333333333334,127.030953005686,37.4921449015471
서광아파트,80.91,11,1998,선릉로130길 19,6.81170325938118,16,강남구,2014-09-22,201409,0.4666666666666667,127.042937103599,37.5170321477204
한스빌(836),41.95,7,1996,도곡로3길 26,6.409955298233302,18,강남구,2014-09-22,201409,0.4,127.032955994209,37.4919829893777
타워팰리스2,244.04,48,2003,언주로30길 57,7.51967071546285,11,강남구,2014-09-22,201409,0.6333333333333333,127.053964659634,37.4894573055974
상지리츠빌5A,152.85,4,2001,도산대로89길 36,6.743522321967692,13,강남구,2014-09-22,201409,0.5666666666666667,127.052048249529,37.5265451449982
역삼래미안,59.53,2,2005,선릉로69길 19,7.0839547688581535,9,강남구,2014-09-22,201409,0.7,127.050691041401,37.4981263526043
청담신원아침도시마인,27.7131,4,2013,도산대로85길 30,6.7845231709451985,1,강남구,2014-09-22,201409,0.9666666666666667,127.049680036198,37.526439666489
신사동씨티빌,46.124,4,2002,강남대로162길 27-26,6.602782381689429,12,강남구,2014-09-22,201409,0.6,127.020677682939,37.5210462547671
에스케이허브젠,84.99,10,2005,역삼로 109,6.41646539505303,9,강남구,2014-09-22,201409,0.7,127.031000004311,37.493685521392
도곡렉슬,119.8906,16,2006,선릉로 221,6.9494893559898605,8,강남구,2014-09-22,201409,0.7333333333333334,127.049734781209,37.4942068396456
개포주공5단지,74.25,9,1983,삼성로4길 17,7.07651730599046,31,강남구,2014-09-22,201409,0.0,127.06903483437,37.4879144140576
동부센트레빌,114.498,3,2003,언주로116길 6,6.66700759371957,11,강남구,2014-09-22,201409,0.6333333333333333,127.037183296518,37.5104798359114
논현동월드메르디앙,84.9914,9,2007,학동로38길 22,6.624088287440765,7,강남구,2014-09-23,201409,0.7666666666666666,127.034165335085,37.5135247001319
개포주공1단지,42.55,5,1982,개포로 310,7.405570666012113,32,강남구,2014-09-23,201409,0.0,127.057847776427,37.4802867173431
삼성동롯데아파트,91.77,6,2000,학동로 432,6.865806646629422,14,강남구,2014-09-23,201409,0.8453133337179499,127.048697131099,37.5182040108372
한보미도맨션1,161.36,13,1983,삼성로 150,7.017074236226391,31,강남구,2014-09-23,201409,0.0,127.068564672209,37.4956953356085
샘터마을,134.438,10,1994,일원로 120,6.794143895542779,20,강남구,2014-09-23,201409,0.33333333333333337,127.082672775781,37.4852019134102
두산위브2단지,84.721,5,2004,언주로122길 25,6.702498278767616,10,강남구,2014-09-23,201409,0.6666666666666667,127.038440301401,37.5128106920375
강남데시앙포레,101.81,14,2014,광평로34길 55,6.666673582536914,0,강남구,2014-09-23,201409,1.0,127.092172324649,37.4808560783316
레미안삼성1차(101동),84.98,2,2005,영동대로114길 56,6.88417995209207,9,강남구,2014-09-23,201409,0.7,127.064134113929,37.5166283511236
풍림(1차),84.78,14,1998,영동대로112길 15,6.880493906398281,16,강남구,2014-09-23,201409,0.4666666666666667,127.061858870437,37.5156029612101
신현대9차,108.88,7,1982,압구정로 151,7.0377904862439635,32,강남구,2014-09-23,201409,0.0,127.024454982256,37.5267858196588
현대1,84.27,8,1990,영동대로57길 28,6.685856947076359,24,강남구,2014-09-23,201409,0.31699250014423114,127.065316086082,37.4999253286579
한신오페라하우스,84.76,1,2003,삼성로135길 47,6.702038050179298,11,강남구,2014-09-23,201409,0.6333333333333333,127.045342013722,37.5192185245638
대우디오빌,30.03,4,2002,언주로 427,6.596600850345214,12,강남구,2014-09-24,201409,0.6,127.042690475293,37.5014764820153
홍실아파트,108.06,10,1981,영동대로128길 15,6.907199877690437,33,강남구,2014-09-24,201409,0.0,127.059210304827,37.5201571782093
아카데미스위트1,122.07,19,2004,언주로30길 21,6.688128106971001,10,강남구,2014-09-24,201409,0.6666666666666667,127.052014632509,37.4888657676631
삼호,127.22,9,1984,도곡로 242,6.516184703984987,30,강남구,2014-09-24,201409,0.0,127.046578617159,37.4937189694991
한양1차(영동한양),78.05,3,1977,압구정로 321,7.277793450733037,37,강남구,2014-09-24,201409,0.0,127.038376464689,37.5295119716843
역삼푸르지오,84.9097,10,2006,언주로 332,7.071337126117948,8,강남구,2014-09-24,201409,0.7333333333333334,127.047395413884,37.4982223264358
타워팰리스1,174.67,18,2002,언주로30길 56,7.339568179143675,12,강남구,2014-09-24,201409,0.6,127.053483219997,37.4880695220981
삼성동힐스테이트 1단지,84.349,3,2008,학동로68길 29,7.124846097311929,6,강남구,2014-09-24,201409,1.0,127.04718779295,37.5165602922999
강남데시앙포레,101.88,14,2014,광평로34길 55,6.678408783543319,0,강남구,2014-09-24,201409,1.0,127.092172324649,37.4808560783316
삼성청담아파트,114.83,7,1999,학동로 405,6.663000446671614,15,강남구,2014-09-24,201409,0.5,127.04223600519,37.5178177150654
홍실아파트,97.69,1,1981,영동대로128길 15,6.825765749647551,33,강남구,2014-09-24,201409,0.0,127.059210304827,37.5201571782093
대림역삼,59.66,7,1997,언주로 316,6.710913798006161,17,강남구,2014-09-25,201409,0.43333333333333335,127.046284915927,37.496232263246
삼성동브라운스톤레전드,169.73,18,2009,선릉로 660,7.020570411969183,5,강남구,2014-09-25,201409,0.8333333333333334,127.042332457469,37.5155511161052
"현대10차(201,202동)",151.93,9,1982,압구정로29길 69,7.020133827576724,32,강남구,2014-09-25,201409,0.0,127.025108957864,37.5310864337439
테헤란로대우아이빌(891-6),29.63,16,2004,테헤란로 428,6.697021747744609,10,강남구,2014-09-25,201409,0.6666666666666667,127.054183199967,37.5056919892348
"현대7차(73~77,82,85동)",144.2,6,1979,압구정로 201,7.264430222920869,35,강남구,2014-09-25,201409,0.0,127.029273123095,37.5315341736395
대치삼성,109.04,5,2000,도곡로78길 22,6.999356862965425,14,강남구,2014-09-25,201409,0.5333333333333333,127.0588476129,37.4966357303128
우성4,126.46,2,1985,언주로 117,6.935363676807253,29,강남구,2014-09-25,201409,0.033333333333333326,127.050396079152,37.4864661840624
청담아이파크,110.18,11,1992,영동대로142길 25,6.993131629719612,22,강남구,2014-09-25,201409,0.2666666666666667,127.055097277182,37.5252558695976
청담아이파크,110.14,8,1992,영동대로142길 25,6.906483360940218,22,강남구,2014-09-25,201409,0.2666666666666667,127.055097277182,37.5252558695976
